Jacana ,5,5.8,5.3,5.8,6.4,30.9,21.3,5,4.1,4.7,3.8,2,"2,048",1,0,1,0,32,0,0,0,0,0,1,39.2,33.7,India,138,3.9,Iraq,76,2.2,New Zealand,72,2,Sri Lanka,72,2,Philippines,70,2,Arabic,105,5.9,Turkish,58,3.2,Greek,42,2.4,Cantonese,39,2.2,Vietnamese,38,2.1
Jackass Flat ,5.8,5.8,9.9,11.5,3.8,22.4,29.2,6.1,1.3,3.8,0,0.3,312,0,0,0,0,0,0,0,0,0,0,0,4.2,3.2,Germany,10,1.8,England,8,1.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Mandarin,<5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Junction Village ,5.1,3.1,4.4,5.6,6.3,17.9,22.4,4.8,5.2,9,6.6,9.5,"1,260",0,0,0,105,44,0,0,0,0,1,0,20.5,8,England,146,7,New Zealand,56,2.7,Scotland,30,1.4,Germany,28,1.3,Austria,26,1.2,Italian,20,1.9,German,12,1.1,Dutch,8,0.8,Arabic,6,0.6,Khmer,6,0.6
Junortoun ,7.4,9.2,10,6.2,3,28,24.4,4.4,3.5,2.5,1.2,0.2,"1,020",0,0,0,0,0,0,0,0,0,0,0,7.4,2.8,England,44,2.4,India,14,0.8,Philippines,14,0.8,Scotland,14,0.8,Thailand,12,0.6,Italian,7,0.7,Auslan,7,0.7,Urdu,5,0.5,Thai,5,0.5,Tagalog,5,0.5
Kallista ,4.4,7.5,5.7,6.2,5.7,22.5,33.2,6.7,3.7,2,0.9,1.5,"1,624",0,0,0,0,0,0,1,0,0,0,0,19.2,7.2,England,240,8,Germany,46,1.5,United States of America,46,1.5,Austria,36,1.2,South Africa,36,1.2,German,23,1.5,Thai,11,0.7,Hebrew,10,0.7,Afrikaans,9,0.6,Dutch,7,0.5
Kalorama ,7.6,4.8,5.8,5.4,4.8,29.6,30.2,5.1,3.6,1.6,1.1,0.2,"1,248",0,0,0,0,0,0,0,0,0,0,0,20.2,8.3,England,204,8.9,New Zealand,40,1.8,Netherlands,36,1.6,Germany,26,1.1,Austria,18,0.8,Spanish,17,1.5,Greek,11,1,German,10,0.9,Afrikaans,8,0.7,Serbian,7,0.6
Kangaroo Flat ,6.6,6.2,5.5,6,7.1,25.2,23.8,4.8,5.1,3.9,3.2,2.7,"9,896",0,0,1,0,50,0,2,2,1,0,1,6.8,3.5,England,360,2,New Zealand,164,0.9,Philippines,124,0.7,Netherlands,68,0.4,Scotland,56,0.3,Filipino,28,0.3,Tagalog,25,0.3,Arabic,16,0.2,Hindi,15,0.2,Thai,13,0.1
Kealba ,7.2,4.4,6.3,8.1,8.2,27.9,29.1,4.1,1.9,1.6,0.4,0.9,"3,283",0,0,0,0,0,0,1,1,0,0,0,39,34.8,Vietnam,436,7.3,Italy,156,2.6,Malta,128,2.1,India,122,2,FYR Macedonia,120,2,Vietnamese,319,10.6,Italian,108,3.6,Arabic,102,3.4,Croatian,94,3.1,Greek,88,2.9
Keilor Downs ,4.5,5.5,5.5,7.2,9,24.7,30.5,4.8,3.6,2.3,1.3,1.1,"10,755",0,0,0,60,50,0,3,3,1,0,0,42.3,39.3,Vietnam,876,4.5,FYR Macedonia,768,3.9,Malta,642,3.3,Italy,606,3.1,Croatia,600,3.1,Vietnamese,666,6.7,Greek,604,6.1,Macedonian,517,5.2,Italian,508,5.1,Arabic,429,4.3
Keilor East ,5.5,5.5,5.3,5.5,5.6,26.3,23.9,7.2,6.2,4.3,2.6,2.1,"14,002",0,0,0,163,77,0,4,2,1,1,0,31.6,27.9,Italy,2212,8.8,Greece,668,2.6,Vietnam,650,2.6,India,464,1.8,England,400,1.6,Italian,1726,13.6,Greek,776,6.1,Vietnamese,307,2.4,Arabic,227,1.8,Cantonese,199,1.6
Keilor Lodge ,3.4,6.2,8.1,9.1,8.6,23.1,30.2,5.5,2.4,2.9,0.2,0.2,"1,845",0,0,0,0,0,0,0,0,1,0,0,28.8,25.5,Italy,118,3.5,Malta,80,2.4,Croatia,56,1.6,England,46,1.4,Egypt,44,1.3,Italian,138,8.1,Croatian,79,4.6,Greek,60,3.5,Maltese,37,2.2,Arabic,36,2.1
Keilor North ,5.5,7.7,6.6,6.6,17.6,19.8,31.9,4.4,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,39.3,27.4,Italy,20,12.3,Cyprus,10,6.2,Greece,10,6.2,New Zealand,10,6.2,England,6,3.7,Italian,22,25.6,Turkish,7,8.1,Croatian,5,5.8,Greek,<5,n/a,n/a,n/a,n/a
Keilor Park ,5.3,4.3,4.8,5.5,5.4,26.3,25.5,9.6,5.8,3.7,2.2,1.5,"2,614",0,0,0,0,0,0,1,0,0,0,0,34.9,31.7,Italy,758,15.3,Greece,128,2.6,Malta,74,1.5,England,64,1.3,FYR Macedonia,58,1.2,Italian,513,20.7,Greek,120,4.8,Arabic,52,2.1,Maltese,33,1.3,Assyrian (Neo-Aramaic),27,1.1
Keilor ,4.7,5.3,6.6,7.1,7.4,21.1,29.6,5.7,4.5,3.1,2.9,2,"5,969",0,1,0,0,0,0,2,2,0,1,0,24.1,19.7,Italy,418,3.8,England,240,2.2,Croatia,176,1.6,Germany,140,1.3,Cyprus,124,1.1,Italian,356,6.4,Greek,192,3.5,Croatian,135,2.4,Macedonian,73,1.3,Arabic,73,1.3
Kennington ,5.3,4.7,5.3,6.7,11.2,22.9,22.3,4.6,3.8,4.2,3.9,5,"5,956",0,0,0,0,94,30,2,2,0,1,0,10.8,7.4,England,220,2,China,124,1.1,India,96,0.9,Thailand,90,0.8,Burma (Myanmar),86,0.8,Karen,81,1.4,Mandarin,58,1,Hindi,35,0.6,Italian,29,0.5,Vietnamese,25,0.4
Kensington ,6.8,4.2,2.9,3,10.1,48.7,17.2,2.5,1.7,1.3,0.9,0.9,"10,420",0,0,1,0,57,0,1,2,1,0,0,34.1,24.4,China,724,4,Vietnam,678,3.7,England,618,3.4,New Zealand,582,3.2,Malaysia,362,2,Cantonese,384,4.2,Mandarin,373,4.1,Vietnamese,344,3.7,Italian,197,2.1,Somali,153,1.7
Kew East ,5.7,7.2,6.8,6.5,6.6,26,26.4,4.3,3.1,3,2.3,2.2,"6,212",0,2,0,0,0,0,1,2,1,0,0,27.2,21.5,China,430,3.7,Italy,306,2.6,England,238,2.1,Greece,212,1.8,India,212,1.8,Greek,328,5.6,Italian,262,4.5,Mandarin,243,4.2,Cantonese,176,3,Vietnamese,82,1.4
Kew ,5,5.5,5.5,7,8.3,26.9,25.9,4.8,3.3,2.6,2.4,2.9,"25,364",3,2,0,333,176,25,10,2,0,7,2,28.7,21,China,1798,4,England,1608,3.5,Malaysia,918,2,India,822,1.8,New Zealand,788,1.7,Mandarin,1132,5,Greek,774,3.4,Cantonese,637,2.8,Italian,580,2.6,Vietnamese,319,1.4
Keysborough ,6,6.3,6.5,7.2,7.3,28.1,26.1,4.8,2.9,2,1.5,1.3,"21,282",0,0,0,30,30,0,7,2,0,4,0,52.8,47.7,Vietnam,4022,10.6,Cambodia,2700,7.1,India,1770,4.7,Sri Lanka,1462,3.8,China,762,2,Vietnamese,2669,14,Khmer,1539,8.1,Cantonese,943,4.9,Turkish,657,3.4,Mandarin,525,2.8
Kilsyth South ,5.8,8.1,10.8,9.5,7.4,25,27.1,2.8,1.1,1.3,0.8,0.3,"3,170",0,0,0,0,0,0,0,0,0,0,0,14.5,6.5,England,342,5.7,Netherlands,52,0.9,Wales,52,0.9,India,42,0.7,New Zealand,40,0.7,Hindi,18,0.6,Italian,17,0.6,Vietnamese,16,0.5,Macedonian,14,0.5,Polish,14,0.5
Kilsyth ,6.9,5.4,5,6.2,6.7,26.7,25.3,5.3,3.8,2.5,2.7,3.5,"10,507",0,0,0,154,170,45,2,4,0,0,0,19,8.7,England,1336,6.9,Netherlands,410,2.1,Germany,262,1.4,New Zealand,260,1.3,Scotland,178,0.9,Dutch,126,1.3,German,67,0.7,Greek,48,0.5,Italian,48,0.5,Spanish,29,0.3
Kings Park ,6.5,6.8,6.8,7,7.4,28.1,27,4.6,2.6,1.8,1,0.4,"8,779",0,0,0,0,0,0,1,3,0,0,0,56.3,53,Vietnam,2120,13.8,FYR Macedonia,784,5.1,Philippines,604,3.9,Malta,588,3.8,India,318,2.1,Vietnamese,1616,20.8,Macedonian,591,7.6,Maltese,324,4.2,Arabic,250,3.2,Cantonese,238,3.1
Kingsbury ,4.7,3.8,4,4.6,16.5,32.7,17.2,4.8,5.1,3.8,1.8,0.9,"3,556",0,0,0,0,0,0,1,2,0,0,0,52.1,47.9,China,770,11.9,Vietnam,422,6.5,India,304,4.7,Italy,284,4.4,Greece,168,2.6,Mandarin,345,10.6,Vietnamese,231,7.1,Italian,205,6.3,Greek,183,5.6,Macedonian,81,2.5
Kingsville ,10.3,6,2.6,3,5.8,45,18.4,2.5,2.1,1.5,1.6,1.3,"3,737",0,0,0,0,68,0,0,0,0,0,0,32.3,23.8,Vietnam,230,3.6,India,214,3.3,England,204,3.1,New Zealand,150,2.3,Greece,116,1.8,Greek,124,3.8,Vietnamese,114,3.5,Italian,84,2.6,Macedonian,59,1.8,Cantonese,50,1.5
Knoxfield ,5.8,5.4,6.5,6.6,5.6,27.4,26,6,4.6,3,1.9,1.2,"7,451",0,0,0,0,54,0,2,2,0,0,0,29.1,20,England,698,5,China,316,2.3,Sri Lanka,302,2.2,India,298,2.1,Malaysia,286,2.1,Mandarin,206,2.9,Cantonese,201,2.9,Sinhalese,132,1.9,Greek,92,1.3,Italian,72,1
Kooyong ,4.9,4.4,5.2,6.8,9.4,20.8,27.7,5.9,4.5,4.4,3.4,2.5,841,0,0,0,0,0,0,0,0,0,0,0,20.3,13.7,England,78,5.1,China,68,4.4,France,22,1.4,United States of America,22,1.4,India,18,1.2,Mandarin,22,2.8,Spanish,16,2.1,French,14,1.8,Italian,8,1,Indonesian,8,1
Lake Gardens ,5,8.4,8.6,6.6,5.2,21.6,25.7,5.6,5.6,4.1,2.1,1.5,"1,717",0,0,0,0,0,0,0,0,1,0,1,15.6,7.5,England,118,3.6,India,58,1.8,South Africa,48,1.5,Scotland,34,1.1,New Zealand,32,1,Cantonese,16,1,Mandarin,16,1,Arabic,10,0.6,Malayalam,9,0.6,Bengali,9,0.6
Lake Wendouree ,5.4,6.2,5.8,7,5.8,18.2,28.3,4.7,3.8,4.1,4.8,5.8,"2,936",0,2,0,45,80,12,1,1,1,0,0,10.3,5.8,England,118,2.2,India,70,1.3,New Zealand,56,1,Scotland,36,0.7,Netherlands,34,0.6,Malayalam,12,0.4,Greek,10,0.4,Spanish,10,0.4,Mandarin,9,0.3,Japanese,9,0.3
Lalor ,6.5,5.8,5.6,6,6.9,29.1,22.5,5.4,4.7,4.2,2.3,1.1,"21,348",0,0,0,0,0,35,5,5,2,0,1,49.8,47.6,Italy,2820,7.5,FYR Macedonia,2398,6.3,Greece,2348,6.2,India,1634,4.3,Vietnam,1564,4.1,Arabic,2035,10.7,Macedonian,1998,10.5,Italian,1985,10.4,Greek,1621,8.5,Vietnamese,1217,6.4
Langwarrin South ,5.1,7.2,9.3,9.3,5.9,22.5,29.2,4.3,3.2,1.7,1.6,0.7,"1,173",0,0,0,0,0,0,0,0,0,2,0,15.2,6,England,134,6.1,Scotland,30,1.4,Netherlands,24,1.1,Italy,20,0.9,Lebanon,20,0.9,Italian,23,2.1,Greek,9,0.8,Arabic,9,0.8,Hungarian,8,0.7,German,6,0.5
Langwarrin ,6.9,6.5,7,8,7.1,27.7,26.4,4,2.6,1.8,1.2,0.8,"21,929",0,1,0,0,0,0,5,4,1,0,0,17.4,5.7,England,2950,7.1,New Zealand,686,1.7,Scotland,642,1.6,Netherlands,336,0.8,Germany,206,0.5,Italian,119,0.6,Dutch,104,0.5,Greek,95,0.5,German,76,0.4,Arabic,71,0.3
Laverton North ,0,0,2,3,6,23,54,4,7,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,25,7.8,New Zealand,22,17.2,Malta,8,6.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Maori (New Zealand),5,7.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Laverton ,7.5,5.9,4.4,4.8,10.5,38.5,19.5,2.7,2.2,1.9,1.3,0.7,"4,592",0,0,0,0,0,0,1,1,0,1,1,49.3,41.5,India,1140,15,Burma (Myanmar),390,5.1,Philippines,228,3,Thailand,216,2.8,England,194,2.6,Punjabi,329,8.6,Karen,278,7.3,Hindi,113,2.9,Arabic,74,1.9,Vietnamese,74,1.9
Lilydale ,6.4,6.2,6.7,7.4,7.5,26.5,25.7,4.2,3.2,2.7,2.1,1.6,"16,210",1,0,1,30,31,30,3,4,4,0,0,17.9,8.1,England,1844,6.1,Italy,508,1.7,Netherlands,408,1.4,New Zealand,404,1.3,South Africa,272,0.9,Italian,377,2.5,Dutch,108,0.7,Mandarin,77,0.5,German,75,0.5,Spanish,30,0.2
Long Gully ,6.9,6.5,6.6,7,6.8,25.6,22.2,5.3,4.6,3.9,2.9,1.6,"3,400",0,0,0,60,13,0,1,1,0,0,0,5.9,2.8,England,116,1.8,New Zealand,76,1.2,Netherlands,30,0.5,Solomon Islands,20,0.3,Germany,18,0.3,Greek,13,0.4,Punjabi,8,0.3,Mandarin,5,0.2,Solomon Islands Pijin,5,0.2,Auslan,5,0.2
Lovely Banks ,5.6,7.4,8.5,7.8,6.6,31.6,22.9,2.6,2.3,2.2,1.4,1.1,"1,387",0,0,0,0,0,0,0,0,0,0,0,20.3,17.5,Croatia,74,2.9,England,42,1.6,Poland,38,1.5,FYR Macedonia,36,1.4,Sudan,34,1.3,Croatian,70,5.4,Macedonian,55,4.3,Italian,37,2.9,Polish,28,2.2,Bosnian,17,1.3
Lower Plenty ,5.1,6,6,5.9,5.8,24.7,27.7,5.9,4.5,2.6,2.2,3.6,"3,913",0,0,0,60,30,46,1,1,0,0,0,15.8,9.2,England,256,3.5,Italy,106,1.5,New Zealand,80,1.1,Scotland,66,0.9,Germany,58,0.8,Italian,91,2.5,Greek,49,1.3,Mandarin,46,1.3,Macedonian,30,0.8,French,25,0.7
Lynbrook ,9.7,9.5,7.3,6.4,5.3,35.4,19.9,2.1,1.1,0.9,0.8,1.5,"7,565",0,0,0,68,110,0,1,2,0,0,0,49.3,43,India,1314,10.1,Sri Lanka,654,5,New Zealand,372,2.8,China,328,2.5,Philippines,326,2.5,Sinhalese,257,4,Hindi,253,3.9,Mandarin,189,2.9,Khmer,188,2.9,Punjabi,157,2.4
Lyndhurst ,12.4,7.9,4.7,4.6,5.9,46.9,15.4,0.9,0.8,0.1,0.2,0.2,"5,515",0,0,0,0,0,0,1,1,0,0,0,46.5,38.5,India,726,7.6,Sri Lanka,632,6.6,Philippines,352,3.7,New Zealand,238,2.5,England,226,2.4,Sinhalese,241,5.1,Hindi,122,2.6,Tamil,104,2.2,Punjabi,95,2,Mandarin,90,1.9
Lysterfield South ,4.6,6.5,10.8,11,7.7,19.8,32.6,2.9,1.5,0.8,1.4,0.4,954,0,0,0,0,0,0,0,0,0,0,0,27.9,16.2,England,104,5.7,Romania,36,2,New Zealand,28,1.5,South Africa,28,1.5,Sri Lanka,26,1.4,Serbian,23,2.5,Romanian,17,1.9,Italian,16,1.7,Croatian,12,1.3,Polish,12,1.3
Lysterfield ,5.6,6.9,9.2,10.3,7.9,24.3,29.9,2.1,1.8,0.8,0.7,0.6,"6,624",0,0,0,0,50,0,0,1,0,0,0,21.8,13.9,England,538,4.3,Sri Lanka,214,1.7,Italy,144,1.2,India,140,1.1,New Zealand,116,0.9,Italian,173,2.8,Greek,109,1.7,Arabic,104,1.7,Mandarin,70,1.1,Tamil,42,0.7
Macleod ,7.3,5.8,4.9,5.3,7.7,29.2,22.9,3.5,3.3,3.5,3.3,3.5,"10,054",0,0,0,168,92,0,1,0,0,2,0,25.5,19,England,556,3,China,518,2.8,Italy,368,2,India,338,1.8,Malaysia,222,1.2,Italian,366,3.9,Mandarin,235,2.5,Macedonian,170,1.8,Greek,146,1.6,Cantonese,119,1.3
Magpie ,5.7,8.5,8.2,6.6,6.8,19.7,35.2,5.5,1.9,0.8,0,1.1,366,0,0,0,0,0,0,1,2,0,0,0,7.4,2.5,England,14,2.2,Slovenia,10,1.5,New Zealand,8,1.2,Malta,6,0.9,Netherlands,6,0.9,Slovene,6,1.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Maiden Gully ,9.4,8.7,8.2,8.8,5.2,30.1,23.5,2.6,1.7,0.9,0.4,0.6,"3,837",0,0,0,0,0,0,0,1,0,0,0,3.4,1.7,England,114,1.6,New Zealand,30,0.4,Netherlands,20,0.3,India,18,0.3,Philippines,10,0.1,Greek,7,0.2,Cantonese,5,0.1,Japanese,5,0.1,Gujarati,<5,n/a,Hindi,<5,n/a
Maidstone ,6.2,4.9,4.5,5.9,11.4,37.4,18.8,2.8,2.1,2.1,2,1.9,"8,295",0,0,0,90,0,0,2,0,0,0,1,50.5,45.8,Vietnam,2346,16.5,China,578,4.1,India,524,3.7,Philippines,244,1.7,Italy,226,1.6,Vietnamese,1506,21.4,Cantonese,398,5.7,Mandarin,233,3.3,Italian,171,2.4,Spanish,139,2
Malvern East ,5.6,6.4,5.9,6.1,10.7,27.9,24.4,3.9,2.7,2.2,1.9,2.3,"21,158",0,1,0,90,45,46,6,4,0,0,1,28.9,22.1,China,1758,4.6,England,1054,2.7,India,920,2.4,Greece,802,2.1,New Zealand,550,1.4,Greek,1268,6.6,Mandarin,975,5,Cantonese,366,1.9,Italian,329,1.7,Indonesian,191,1
Malvern ,5.8,6.4,5.6,5,7.6,28.2,25,5,3.7,3.2,2.1,2.4,"10,136",0,4,0,52,61,0,0,2,0,2,0,25.7,17.1,India,634,3.5,England,610,3.4,New Zealand,372,2.1,China,350,1.9,Greece,318,1.8,Greek,366,4,Mandarin,190,2.1,Italian,123,1.4,Cantonese,89,1,Gujarati,86,0.9
Manifold Heights ,6.8,6.1,4.9,6,8.1,27.1,26.8,3.7,3,3,2.8,1.9,"2,641",0,0,0,0,0,0,0,1,0,0,0,12.6,7.4,England,96,1.9,India,74,1.5,Italy,72,1.4,New Zealand,38,0.8,Libya,36,0.7,Italian,63,2.5,Dutch,17,0.7,Greek,15,0.6,German,14,0.6,Arabic,13,0.5
Maribyrnong ,5.8,4.9,4.9,5,10.5,39.9,21,2.8,1.8,1.3,1.2,0.9,"11,118",0,0,0,0,0,0,1,1,1,0,0,44.2,38.8,Vietnam,2238,11.7,China,1020,5.4,India,494,2.6,Italy,370,1.9,England,332,1.7,Vietnamese,1321,13.8,Cantonese,703,7.4,Mandarin,519,5.4,Italian,380,4,Spanish,217,2.3
Marshall ,6.2,4.7,4.4,4.3,5.1,28.1,16,2,3.3,6.3,9.6,10,"1,380",0,0,0,40,52,0,0,0,0,0,0,12.2,6.2,England,94,3.8,New Zealand,44,1.8,Netherlands,40,1.6,Scotland,20,0.8,Germany,16,0.6,Croatian,10,0.8,German,9,0.7,Dutch,9,0.7,Sinhalese,9,0.7,French,5,0.4
McCrae ,3.3,4.1,4.9,4.5,4.5,19,32.1,9.4,7,4,4.3,2.6,"2,667",0,0,0,0,0,0,0,0,0,0,0,13.2,5.6,England,226,4.8,Netherlands,62,1.3,Scotland,60,1.3,New Zealand,54,1.2,Italy,42,0.9,Italian,26,1.1,Greek,16,0.7,Croatian,11,0.5,Dutch,8,0.3,German,6,0.3
McKinnon ,5.8,7.8,8.5,7.1,6.7,24.8,28,2.4,2,1.7,2,3.3,"5,926",0,0,0,0,76,0,1,0,1,0,0,30.5,21.7,China,366,3.4,England,336,3.1,South Africa,214,2,Israel,210,2,Russian Federation,158,1.5,Mandarin,203,3.8,Russian,202,3.7,Greek,200,3.7,Hebrew,101,1.9,Italian,66,1.2
Meadow Heights ,8.2,8,8.7,8.9,8.4,28.6,22,3.4,2,1.1,0.5,0.3,"15,635",0,0,1,63,0,0,2,2,0,0,0,47.5,45,Turkey,3786,13.5,Iraq,2624,9.3,Lebanon,1026,3.7,Vietnam,864,3.1,New Zealand,364,1.3,Turkish,3904,27.6,Arabic,2301,16.3,Vietnamese,730,5.2,Assyrian (Neo-Aramaic),725,5.1,Chaldean (Neo-Aramaic),529,3.7
Melbourne Airport ,5.1,9.5,1.9,9.5,7,26.6,22.8,8.9,0,5.7,1.9,1.3,158,0,0,0,0,0,0,0,0,0,0,0,30.2,20.9,New Zealand,18,10.6,Singapore,8,4.7,South Africa,8,4.7,Vietnam,8,4.7,Italy,6,3.5,Vietnamese,6,6.7,Spanish,5,5.6,Italian,5,5.6,n/a,n/a,n/a,n/a,n/a,n/a
Melbourne ,2.3,0.8,0.8,5.6,24.9,47,13.2,2.1,1.1,0.9,0.6,0.7,"32,927",1,6,0,120,302,0,2,0,4,1,1,68.2,58.7,China,6374,12.8,Malaysia,4418,8.9,India,3204,6.4,Indonesia,2954,5.9,Singapore,1458,2.9,Mandarin,4204,16.9,Cantonese,1732,6.9,Indonesian,1332,5.3,Korean,715,2.9,Hindi,593,2.4
Mentone ,4.8,5.8,4.8,5.6,6.6,28.5,25.3,5.2,4,3.3,2.8,3.3,"12,458",0,0,2,30,115,42,5,3,3,2,0,28,17,England,1134,5.1,New Zealand,514,2.3,Greece,458,2.1,India,410,1.8,China,394,1.8,Greek,523,4.7,Mandarin,203,1.8,Italian,196,1.8,Russian,110,1,Turkish,77,0.7
Menzies Creek ,6.3,6.3,9.6,6.9,4.8,28.1,30.9,1.9,2.4,1.3,0.7,0.7,669,0,0,0,0,0,0,0,1,0,0,0,17.1,6.7,England,78,6.2,Switzerland,32,2.5,Germany,18,1.4,New Zealand,16,1.3,Austria,14,1.1,German,10,1.6,Italian,9,1.4,Latvian,6,1,Czech,5,0.8,Dutch,<5,n/a
Mernda ,11.6,8.2,5.6,5.1,7.3,43.2,15.9,1.8,0.9,0.3,0.1,0.1,"7,599",0,0,0,0,0,0,0,2,0,0,0,21.7,15.5,England,340,2.7,India,230,1.9,Italy,172,1.4,New Zealand,154,1.2,Sri Lanka,150,1.2,Italian,219,3.5,Macedonian,162,2.6,Greek,148,2.4,Arabic,79,1.3,Mandarin,63,1
Middle Park ,6.2,6.1,3.8,3.4,4.5,34.1,25.4,6.1,3.8,2.9,2,1.7,"4,301",0,0,0,0,0,0,2,1,0,0,0,25.8,13,England,406,5.3,Greece,268,3.5,New Zealand,230,3,Ireland,120,1.6,Italy,90,1.2,Greek,282,7.3,Italian,88,2.3,Spanish,31,0.8,Polish,20,0.5,German,19,0.5
Mill Park ,5.3,6.2,6.7,8,8.9,27.3,28.6,3.2,2.2,1.7,1.1,0.8,"31,334",0,0,2,91,120,0,6,5,1,0,0,33.3,29.9,FYR Macedonia,2142,3.7,Italy,2104,3.6,India,1526,2.6,Greece,1498,2.6,Sri Lanka,994,1.7,Italian,2022,6.9,Macedonian,1936,6.6,Greek,1706,5.8,Arabic,1203,4.1,Mandarin,430,1.5
Miners Rest ,10.6,8.6,6.2,6.1,7.5,37.5,18.8,1.2,1.9,0.7,0.7,0.2,"2,423",0,0,0,0,0,0,0,1,0,0,0,6.7,2.3,England,82,1.8,New Zealand,40,0.9,Scotland,26,0.6,Pakistan,22,0.5,Canada,18,0.4,Urdu,13,0.6,Mandarin,8,0.4,Hindi,7,0.3,Thai,6,0.3,Afrikaans,5,0.2
Mitcham ,7.5,6.4,5,5,6,32.6,22.9,4.4,3.5,3,2,1.8,"15,738",0,1,0,0,0,0,3,4,1,0,0,28.7,21.5,China,1276,4.5,England,960,3.4,India,718,2.5,Malaysia,502,1.8,New Zealand,454,1.6,Mandarin,671,4.7,Cantonese,582,4.1,Italian,269,1.9,Vietnamese,156,1.1,Greek,123,0.9
Mitchell Park ,7,5.4,4.9,7.9,14.1,31.3,20.6,3.9,2.8,1.8,0.4,0,569,0,0,0,0,0,0,0,0,0,0,0,8.8,5.7,China,38,3.7,England,22,2.2,Vietnam,14,1.4,New Zealand,8,0.8,n/a,n/a,n/a,Japanese,12,2.4,Vietnamese,6,1.2,Mandarin,6,1.2,German,5,1,n/a,n/a,n/a
Monbulk ,5.9,5.7,6.2,6.8,7.3,25.5,29.2,4.2,2.9,2.7,2.2,1.4,"2,827",0,0,0,0,0,0,1,2,1,0,0,18.4,8.1,England,382,7.4,Netherlands,188,3.6,New Zealand,72,1.4,Germany,58,1.1,Austria,32,0.6,Dutch,46,1.8,German,24,0.9,Italian,15,0.6,Hungarian,13,0.5,Czech,11,0.4
Mont Albert North ,6.3,5.6,6.6,6.1,6.8,24.3,26.6,4.6,3.6,3.5,3.2,2.8,"5,368",0,0,0,0,53,28,2,0,1,1,0,28.9,22.2,China,622,6.3,England,302,3,Malaysia,280,2.8,New Zealand,170,1.7,Hong Kong,168,1.7,Mandarin,339,6.8,Cantonese,262,5.3,Greek,122,2.5,Italian,93,1.9,Hindi,32,0.6
Mont Albert ,4.7,5.3,6.6,7.5,9,25.1,28.4,3,3.2,2.6,2.4,2.1,"5,154",0,0,0,0,0,23,0,1,0,0,0,28.7,20.3,China,588,6.1,England,386,4,Malaysia,180,1.9,New Zealand,176,1.8,India,148,1.5,Mandarin,306,6.4,Cantonese,185,3.8,Greek,56,1.2,Italian,47,1,Korean,44,0.9
Montmorency ,7.2,5.6,5,5.7,6.8,27.8,27,6,3.2,2.4,1.7,1.5,"9,034",0,0,0,0,0,0,3,3,1,0,0,14.5,7.1,England,722,4.2,New Zealand,232,1.4,Italy,194,1.1,Scotland,130,0.8,Germany,114,0.7,Italian,136,1.6,Greek,60,0.7,Mandarin,49,0.6,German,46,0.5,Spanish,33,0.4
Montrose ,5.8,6,6.4,7.6,7.1,23.8,27.5,5.2,2.9,2.1,2.1,3.4,"7,006",0,0,0,56,54,0,2,2,0,1,0,15.2,6.5,England,812,6.4,Netherlands,280,2.2,Germany,156,1.2,New Zealand,128,1,Scotland,86,0.7,Dutch,78,1.2,German,74,1.2,Italian,21,0.3,Tagalog,13,0.2,Cantonese,10,0.2
Moolap ,1.7,4,9.7,8.1,5.3,19.7,29.8,9,4.6,3.7,1.1,3.3,544,0,0,0,0,0,0,0,0,0,0,0,13.2,8.9,England,42,4.1,Italy,22,2.2,Wales,20,2,Netherlands,14,1.4,Bosnia and Herzegovina,8,0.8,Italian,17,3.4,Turkish,7,1.4,Croatian,6,1.2,Vietnamese,6,1.2,n/a,n/a,n/a
Moonee Ponds ,6.2,5.2,4.7,4.7,7.7,33.7,23.9,3.5,2.9,2.5,2.3,2.5,"14,362",0,1,2,60,123,40,0,3,0,0,0,26.6,20.6,Italy,1508,5.8,India,716,2.8,England,654,2.5,Greece,486,1.9,New Zealand,400,1.6,Italian,1194,9.2,Greek,495,3.8,Cantonese,146,1.1,Mandarin,132,1,Spanish,131,1
Moorabbin ,6.6,5.3,4.9,5.1,6.6,30.2,23.4,4.2,3.9,3.7,3.8,2.5,"5,591",0,0,0,0,0,0,1,3,0,0,1,34.1,25.5,England,358,3.6,China,298,3,Greece,278,2.8,India,256,2.6,New Zealand,172,1.7,Greek,292,5.8,Russian,164,3.3,Mandarin,157,3.1,Italian,132,2.6,Arabic,79,1.6
Mooroolbark ,7.1,6.2,6.4,7.2,7.5,28.2,25.1,4.7,2.9,2,1.4,1.2,"21,406",0,0,0,60,65,0,6,7,2,1,0,19.5,9.6,England,2358,5.9,New Zealand,460,1.1,Scotland,454,1.1,Netherlands,388,1,Burma (Myanmar),374,0.9,Italian,245,1.2,Mandarin,154,0.8,German,121,0.6,Chin_Haka,97,0.5,Dutch,79,0.4
